num,id,store,business,location,x,y,url
44,26925032,한라산국립공원 산악박물관,문화시설,제주특별자치도 제주시 산록북로 588,126.5490927,33.42191537,http://place.map.kakao.com/26925032
45,8192179,국립제주박물관,문화시설,제주특별자치도 제주시 일주동로 17,126.5488761,33.51359629,http://place.map.kakao.com/8192179
46,12887024,세계조가비박물관,문화시설,제주특별자치도 서귀포시 태평로 284,126.5515832,33.24744339,http://place.map.kakao.com/12887024
47,2094963174,천년의미,문화시설,제주특별자치도 제주시 영평길 274,126.5687512,33.47803063,http://place.map.kakao.com/2094963174
48,23972751,감귤박물관,문화시설,제주특별자치도 서귀포시 효돈순환로 441,126.607467,33.27156161,http://place.map.kakao.com/23972751
49,18119056,제주돌문화공원 돌박물관야외무대,문화시설,제주특별자치도 제주시 조천읍 남조로 2023,126.6579842,33.45029617,http://place.map.kakao.com/18119056
50,614991428,제주미니미니랜드,문화시설,제주특별자치도 제주시 조천읍 비자림로 606,126.6749129,33.43425343,http://place.map.kakao.com/614991428
51,8064178,제주신영영화박물관 (휴관),문화시설,제주특별자치도 서귀포시 남원읍 태위로 536,126.704252,33.27434687,http://place.map.kakao.com/8064178
52,20698827,탐라신들의고향,문화시설,제주특별자치도 제주시 조천읍 선교로 474,126.7099497,33.46336847,http://place.map.kakao.com/20698827
53,17560066,선녀와나무꾼 테마공원 민속박물관,문화시설,제주특별자치도 제주시 조천읍 선교로 267,126.7038356,33.47850817,http://place.map.kakao.com/17560066
54,9995571,제주 세계자연유산센터,문화시설,제주특별자치도 제주시 조천읍 선교로 569-36,126.7147213,33.45688437,http://place.map.kakao.com/9995571
55,22854993,조랑말박물관,문화시설,제주특별자치도 서귀포시 표선면 녹산로 381-15,126.7362675,33.38315494,http://place.map.kakao.com/22854993
56,2042650737,SN박물관,문화시설,제주특별자치도 제주시 구좌읍 금백조로 930,126.7782157,33.4441771,http://place.map.kakao.com/2042650737
57,23253833,메이즈랜드 미로박물관,문화시설,제주특별자치도 제주시 구좌읍 비자림로 2134-47,126.8011583,33.48913227,http://place.map.kakao.com/23253833
58,24860542,세계술박물관,문화시설,제주특별자치도 서귀포시 표선면 한마음초등로 431,126.8176074,33.35397317,http://place.map.kakao.com/24860542
59,8063566,제주민속촌,관광명소,제주특별자치도 서귀포시 표선면 민속해안로 631-34,126.8422973,33.32239595,http://place.map.kakao.com/8063566
60,8125024,화석박물관 (휴관중),문화시설,제주특별자치도 서귀포시 표선면 하천로 11,126.8435303,33.34400051,http://place.map.kakao.com/8125024
61,26596453,공룡과동물농장,문화시설,제주특별자치도 서귀포시 성산읍 난산로 293,126.845065,33.40661101,http://place.map.kakao.com/26596453
62,819488120,제주해양동물박물관,문화시설,제주특별자치도 서귀포시 성산읍 서성일로 689-21,126.8551365,33.42945929,http://place.map.kakao.com/819488120
63,17600341,해녀박물관,문화시설,제주특별자치도 제주시 구좌읍 해녀박물관길 26,126.8634299,33.52357842,http://place.map.kakao.com/17600341
64,1653098925,몽유도원 오백년이야기,문화시설,제주특별자치도 서귀포시 성산읍 난고로 336-20,126.8851362,33.41710972,http://place.map.kakao.com/1653098925
65,26428769,제주커피박물관 바움,문화시설,제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17,126.8991899,33.43990753,http://place.map.kakao.com/26428769
