num,id,store,business,address,x,y,url
49,1356801947,상가리새마을작은도서관,도서관,제주특별자치도 제주시 애월읍 상가중길 23,126.3456707,33.44971218,http://place.map.kakao.com/1356801947
50,1225298786,하가리새마을작은도서관,도서관,제주특별자치도 제주시 애월읍 하가로 143,126.3498802,33.45692178,http://place.map.kakao.com/1225298786
51,1536758827,감산리새마을작은도서관,도서관,제주특별자치도 서귀포시 안덕면 감산중로 32,126.3533634,33.25900947,http://place.map.kakao.com/1536758827
52,1640433326,대평리새마을작은도서관,도서관,제주특별자치도 서귀포시 안덕면 대평감산로 43,126.3658885,33.23833674,http://place.map.kakao.com/1640433326
53,21815437,창천리새마을문고,도서관,제주특별자치도 서귀포시 안덕면 창천중앙로 35,126.3686966,33.26561867,http://place.map.kakao.com/21815437
54,9084723,상창바람소리작은도서관,도서관,제주특별자치도 서귀포시 안덕면 한창로 102,126.36603,33.27223108,http://place.map.kakao.com/9084723
55,1624472107,다니엘작은도서관,도서관,제주특별자치도 제주시 애월읍 구엄길 1,126.375495,33.47458394,http://place.map.kakao.com/1624472107
56,21815354,장전리새마을작은도서관,도서관,제주특별자치도 제주시 애월읍 장전로 106,126.389098,33.45062977,http://place.map.kakao.com/21815354
57,21815416,예래새마을작은도서관,도서관,제주특별자치도 서귀포시 열리로 80,126.3901924,33.24699121,http://place.map.kakao.com/21815416
58,736033002,수산리새마을작은도서관,도서관,제주특별자치도 제주시 애월읍 하소로 157,126.3935672,33.46756916,http://place.map.kakao.com/736033002
59,991569721,예원새마을작은도서관,도서관,제주특별자치도 제주시 애월읍 예원로 95,126.3981038,33.46099523,http://place.map.kakao.com/991569721
60,21815356,수산리문고,도서관,제주특별자치도 제주시 애월읍 하소로 157,126.3935832,33.46758366,http://place.map.kakao.com/21815356
61,21815358,유수암청소년공부방,도서관,제주특별자치도 제주시 애월읍 유수암로 16,126.4018352,33.4414235,http://place.map.kakao.com/21815358
62,27160385,유수암리새마을작은도서관,도서관,제주특별자치도 제주시 애월읍 유수암로 16,126.4018438,33.44142715,http://place.map.kakao.com/27160385
63,1102032441,그레이스영어작은도서관,도서관,제주특별자치도 서귀포시 천제연로 103-15,126.4164354,33.25588809,http://place.map.kakao.com/1102032441
64,21815408,색달새마을문고,도서관,제주특별자치도 서귀포시 색달로72번길 2,126.4106931,33.26083074,http://place.map.kakao.com/21815408
65,2146561215,고성1리새마을작은도서관,도서관,제주특별자치도 제주시 애월읍 광성로 61-1,126.4140582,33.45841738,http://place.map.kakao.com/2146561215
66,21851360,하귀1리새마을작은도서관,도서관,제주특별자치도 제주시 애월읍 하귀10길 5,126.4100554,33.48593655,http://place.map.kakao.com/21851360
67,2004973302,하귀휴먼시아1단지새마을작은도서관,도서관,제주특별자치도 제주시 애월읍 하귀9길 45,126.4164102,33.48303107,http://place.map.kakao.com/2004973302
68,45924764,외도아름새마을작은도서관,도서관,제주특별자치도 제주시 우정로18길 25,126.4284657,33.48422686,http://place.map.kakao.com/45924764
69,9098770,서부도서관,도서관,제주특별자치도 서귀포시 중문관광로 346,126.4323223,33.25088008,http://place.map.kakao.com/9098770
70,306756796,푸른새마을작은도서관,도서관,제주특별자치도 서귀포시 천제연로 239,126.4307705,33.25156544,http://place.map.kakao.com/306756796
71,1833708605,광령1리새마을작은도서관,도서관,제주특별자치도 제주시 애월읍 광성로 298-1,126.439219,33.46046315,http://place.map.kakao.com/1833708605
72,1902489451,외도1차부영새마을작은도서관,도서관,제주특별자치도 제주시 우정로11길 22,126.4336125,33.48761522,http://place.map.kakao.com/1902489451
73,21851372,외도2차부영새마을작은도서관,도서관,제주특별자치도 제주시 우평로 318,126.4339956,33.48496269,http://place.map.kakao.com/21851372
74,1853863844,꼬마도서관,도서관,제주특별자치도 제주시 연동 252-23,126.4319506,33.48572509,http://place.map.kakao.com/1853863844
75,32691691,소낭새마을작은도서관,도서관,제주특별자치도 제주시 우정로 15,126.4311294,33.49151313,http://place.map.kakao.com/32691691
