num,store,address,review,score
121,제주아산렌트카,제주특별자치도 제주시 연미길 44,10,4.6
122,제주사랑렌트카,제주특별자치도 제주시 연미길 103,5,2.4
123,제주알프스렌터카,제주특별자치도 제주시 연미3길 4,3,2.9
124,뉴대한렌트카,제주특별자치도 제주시 연미길 35,3,1.8
125,에스카,제주특별자치도 제주시 연미길 42,2,1
126,스타모빌리티,제주특별자치도 제주시 서광로 110,0,0
127,오름렌트카,제주특별자치도 제주시 연미길 12,0,0
128,옐로우카,제주특별자치도 제주시 서광로 67 2층,0,0
129,롯데렌터카 제주오토하우스지점,제주특별자치도 제주시 용해로 92,66,3.7
130,SK렌터카 제주지점,제주특별자치도 제주시 용문로 62,150,3.5
131,제주오케이렌터카,제주특별자치도 제주시 용문로 64,22,
132,특별한렌트카,제주특별자치도 제주시 공항로1길 40-8,10,2.5
133,뉴제주렌터카,제주특별자치도 제주시 용해로 80-7,8,1.8
134,더세이프렌터카,제주특별자치도 제주시 용문로 88,4,2.4
135,제주평화렌트카,제주특별자치도 제주시 용해로 119,3,3
136,제주몬 공항점,제주특별자치도 제주시 월성로 23,1,3.5
137,인터파크렌터카,제주특별자치도 제주시 용문로 88,0,0
138,썬렌트카,제주특별자치도 제주시 오일장중길 115,6,2.1
139,EV전기렌트카,제주특별자치도 제주시 공항로1길 38,1,3
140,한길렌터카,제주특별자치도 제주시 공항로1길 38-1,3,5
141,돌하루팡렌트카,제주특별자치도 제주시 용화로4길 10,0,0
142,제주야렌트카,제주특별자치도 제주시 용해로 80-7,1,5
143,제주스쿠터투어,제주특별자치도 제주시 용화로 4,0,2.1
144,대진렌트카,제주특별자치도 제주시 월성로 30,0,0
145,제주마음렌트카,제주특별자치도 제주시 용해로 80-7 1층 101호,0,0
146,제주통합렌트카,제주특별자치도 제주시 용화로4길 10 2층,0,0
147,금강렌트카,제주특별자치도 제주시 용해로 101,14,3.3
148,하나렌트카,제주특별자치도 제주시 성화로1길 5,13,4.1
149,아리랑렌트카,제주특별자치도 제주시 용마서길 34,10,2.7
150,땡큐제주렌트카,제주특별자치도 제주시 서해안로 620-13,18,2.8
151,제주공항렌트카,제주특별자치도 제주시 용화로 1 2층,1,0
152,레츠고렌트카,제주특별자치도 제주시 용해로 50,1,3.1
153,용두암렌트카,제주특별자치도 제주시 용해로 80-8,7,2.9
154,제주원렌트카 본점,제주특별자치도 제주시 용해로 58-7,4,2.7
155,매일렌트카,제주특별자치도 제주시 용해로 58-15,1,4.7
156,하이렌터카 제주본점,제주특별자치도 제주시 용해로 58-7 1층,6,0
157,식스트렌터카 제주지점,제주특별자치도 제주시 용해로 58-7,0,1
158,유컴스렌트카 본점,제주특별자치도 제주시 용화로 1 2층,1,0
159,차세대렌트카 제주오토하우스,제주특별자치도 제주시 오라로 66,0,3.4
160,자보렌트카,제주특별자치도 제주시 오라로 66,0,0
161,제주렌트카닷컴,제주특별자치도 제주시 평전길 13 1층,0,0
162,제주허브닷컴,제주특별자치도 제주시 평전길 13 1층,0,0
163,올댓제주아일랜드,제주특별자치도 제주시 복지로5길 2 4층,0,1
164,제주수지렌트카,제주특별자치도 제주시 서광로 241 6층,0,0
165,에이치비소프트,제주특별자치도 제주시 중앙로14길 21,6,0
166,렌트인제주,제주특별자치도 제주시 고산동산5길 42,1,0
167,샤인렌트카,제주특별자치도 제주시 구남로7길 13-7,0,0
168,제주투렌트카,제주특별자치도 제주시 고산동산5길 42 2층,0,0
169,렌트인제주,제주특별자치도 제주시 동광로 43 302호,0,0
170,이끌림,제주특별자치도 제주시 고산동산5길 42,1,0
171,제주친구,제주특별자치도 서귀포시 동홍로 149,0,1
172,찜카,제주특별자치도 제주시 첨단로 330 세미양빌딩 3층 카이스트친환경스마트자동차연구센터 D동 KMV7,0,0
173,대자연교통(주)/특이가맹점,제주특별자치도 제주시 봉개북3길 22,0,0
174,탐라렌트카,제주특별자치도 서귀포시 과원동로12번길 11-3,5,3.4
175,새롬렌트카 제주지점,제주특별자치도 제주시 조천읍 함덕30길 27,0,0
176,현대렌트,제주특별자치도 제주시 어영길 30,65,3
177,섬투어레져,제주특별자치도 제주시 우도면 우도해안길 342,1,1
178,우도렌트,제주특별자치도 제주시 우도면 우도해안길 84-2,0,1
179,우도전기렌트카,제주특별자치도 제주시 우도면 우도해안길 372 1층,15,2.3
180,썸타는우도전기차,제주특별자치도 제주시 우도면 우도해안길 61,2,1
181,우도사람들렌트,제주특별자치도 제주시 우도면 우도로 5-6,18,4.2
182,우도한바퀴,제주특별자치도 제주시 우도면 우도로 6,7,2.5
183,우도고고씽,제주특별자치도 제주시 우도면 우도해안길 67,4,1.6
184,우도렌트,제주특별자치도 제주시 우도면 우목길 105,0,0
