num,name,address,review,score
179,달끝게스트하우스,제주특별자치도 제주시 애월읍 일주서로 6279,0,0
180,가나안게스트하우스,제주특별자치도 제주시 애월읍 애월항로 13,0,0
181,개스트하우스말,제주특별자치도 서귀포시 안덕면 화순중앙로 93,0,4.8
182,멀구슬,제주특별자치도 서귀포시 안덕면 화순중앙로 115,0,0
183,쉼표하나,제주특별자치도 서귀포시 안덕면 화순해안로 67,0,0
184,제주도씨 게스트하우스,제주특별자치도 서귀포시 안덕면 화순서서로64번길 67-11,0,0
185,코즈게스트하우스,제주특별자치도 서귀포시 안덕면 동광로100번길 20,1,5
186,어음분교1963 게스트하우스,제주특별자치도 제주시 애월읍 어림비로 376,56,3.7
187,스테이어라이브,제주특별자치도 제주시 애월읍 어림비로 229,12,0
188,우리하우스,"게스트하우스""","제주특별자치도 제주시 애월읍 고내봉서2길 11,0,0.0
우리하우스""",제주특별자치도 제주시 별도봉길 7,0,0
189,물고기자리게스트하우스,제주특별자치도 제주시 애월읍 고내로9길 41,17,4
190,애몽게스트하우스,제주특별자치도 제주시 애월읍 고내5길 36 2층,9,4.5
191,등불게스트하우스,제주특별자치도 제주시 애월읍 고내로7길 37,13,3.4
192,바다와자전거,제주특별자치도 제주시 애월읍 고내로9길 42,4,3.8
193,고불락게스트하우스,제주특별자치도 제주시 애월읍 고내로7길 45-12,12,4.3
194,하버하우스웨스트,제주특별자치도 제주시 애월읍 고내로7길 37-1,25,5
195,제주사진집,제주특별자치도 서귀포시 안덕면 일주서로 1613-83,20,4.4
196,하쿠나마타타,제주특별자치도 제주시 애월읍 고내북동길 17,1,5
197,끌림36.5,제주특별자치도 제주시 애월읍 고내로13길 83,30,4.6
198,애월의온도,제주특별자치도 제주시 애월읍 애월해안로 384,1,4.1
199,더와이게스트하우스,제주특별자치도 서귀포시 안덕면 일주서로 1499,0,0
200,제주오비두스스테이,제주특별자치도 제주시 애월읍 신엄안3길 138,0,0
201,부룡수스테이 또다른애월,제주특별자치도 제주시 애월읍 부룡수길 38-14,0,0
202,허브팜게스트하우스,제주특별자치도 제주시 애월읍 애월해안로 454-9,0,0
203,오션뷰제주 게스트하우스,제주특별자치도 서귀포시 안덕면 난드르로 49-71,43,4.6
204,제주도 소규모게스트하우스,제주특별자치도 서귀포시 안덕면 난드르로21번길 7-1 1층,4,5
205,엄마네비엔비,제주특별자치도 서귀포시 안덕면 대평로 23,0,0
206,만우 펜션게스트하우스,제주특별자치도 서귀포시 안덕면 대평로 27,0,0
207,소소한게스트하우스,제주특별자치도 서귀포시 안덕면 대평감산로 35,29,4.5
208,올레벗 게스트하우스,제주특별자치도 서귀포시 안덕면 소기왓로 11,2,0
209,뜻밖의하루,제주특별자치도 서귀포시 안덕면 감천로 129-32,0,5
210,뿐게스트하우스,제주특별자치도 서귀포시 안덕면 쇠물도로 3,0,0
211,노을 게스트하우스,제주특별자치도 제주시 애월읍 신상로 258,0,0
212,제주꿀잠 게스트하우스,제주특별자치도 서귀포시 하예하동로 13,7,5
213,더고팡게스트하우스,제주특별자치도 서귀포시 안덕면 신화역사로 863,0,0
214,소소게스트하우스,제주특별자치도 제주시 애월읍 소길남길 190-18,2,5
215,가지스테이,제주특별자치도 제주시 애월읍 중용길 52-1,0,0
216,쉬멍게스트하우스,제주특별자치도 제주시 애월읍 중구엄길 62 2동,2,5
217,제주애락 게스트하우스,제주특별자치도 제주시 애월읍 구엄3길 22-6,0,0
218,제주애월벌세 이립하다,제주특별자치도 제주시 애월읍 구엄3길 37,0,0
219,김군아미고게스트하우스,제주특별자치도 제주시 애월읍 애월해안로 670,49,2.9
220,제주이티하우스,제주특별자치도 제주시 애월읍 구엄4길 20-9,47,4.3
221,구엄어촌마을집,제주특별자치도 제주시 애월읍 구엄4길 43,0,0
222,라이앤미,제주특별자치도 서귀포시 열리로 103-4,5,0
223,아무렴제주,제주특별자치도 제주시 애월읍 장소로 147-22,10,5
224,하도올레 2호점,제주특별자치도 제주시 애월읍 장소로 77-26,0,0
225,가니게스트하우스,제주특별자치도 제주시 애월읍 수산곰솔길 111-34,0,1
226,플랜비,제주특별자치도 제주시 애월읍 애월해안로 910,2,4.9
227,수수민박,제주특별자치도 서귀포시 색달로81번길 61,9,4.6
228,자파리하우스,제주특별자치도 제주시 애월읍 하소로 769-58,7,4
229,BA게스트하우스,제주특별자치도 제주시 애월읍 유수암평화5길 60,0,0
230,봄봄게스트하우스,제주특별자치도 제주시 애월읍 상귀장수물길 58-55,26,4.9
231,바당1807,제주특별자치도 제주시 애월읍 하귀미수포길 5-2,15,4.8
232,앨리스인어반,제주특별자치도 제주시 애월읍 하귀로 43-2,0,2.3
233,아임오케이게스트하우스,제주특별자치도 서귀포시 일주서로 874,2,1.7
234,하도올레 3호점,제주특별자치도 제주시 애월읍 상하귀길 40-24 113호,0,0
235,해나게스트하우스,제주특별자치도 제주시 애월읍 하귀동남1길 50-4,11,4.5
236,에피소드카페 게스트하우스,제주특별자치도 제주시 애월읍 하귀동남1길 19,4,5
237,사계절게스트하우스,제주특별자치도 제주시 애월읍 광령서길 15,0,0
238,게스트하우스샬레,제주특별자치도 서귀포시 대포로 132,1,4.1
239,제주소호네,제주특별자치도 서귀포시 대포복개로 52,0,5
