num,id,store,business,location,x,y,url
46,1848217386,김선욱한의원,병원,제주특별자치도 제주시 한림읍 한림로 645,126.2622952,33.41382631,http://place.map.kakao.com/1848217386
47,10590236,아침한의원,병원,제주특별자치도 제주시 한림읍 한림중앙로 31,126.2652463,33.41191442,http://place.map.kakao.com/10590236
48,22541978,박치과의원,병원,제주특별자치도 제주시 한림읍 한림로 672,126.2649715,33.41466444,http://place.map.kakao.com/22541978
49,9610597,한림한의원,병원,제주특별자치도 제주시 한림읍 명랑로 6,126.2654963,33.41464952,http://place.map.kakao.com/9610597
50,10424224,문의원,병원,제주특별자치도 제주시 한림읍 한림로 652,126.2628715,33.41382252,http://place.map.kakao.com/10424224
51,10204808,김보성치과의원,병원,제주특별자치도 제주시 한림읍 한림중앙로 4,126.2645775,33.41447818,http://place.map.kakao.com/10204808
52,9476462,탐라의원,병원,제주특별자치도 제주시 한림읍 한림로 684,126.2652894,33.41572299,http://place.map.kakao.com/9476462
53,1585659608,한수풀치과의원,병원,제주특별자치도 제주시 한림읍 명랑로 4,126.2652729,33.41461844,http://place.map.kakao.com/1585659608
54,9736493,김의원,병원,제주특별자치도 제주시 한림읍 사가길 1,126.2639951,33.41469832,http://place.map.kakao.com/9736493
55,9722403,나우리제통의원,병원,제주특별자치도 제주시 한림읍 한림북동길 7,126.2639433,33.41573664,http://place.map.kakao.com/9722403
56,1991657776,엔젤산부인과,병원,제주특별자치도 서귀포시 대정읍 에듀시티로239번길 12,126.2750918,33.27925891,http://place.map.kakao.com/1991657776
57,100414659,동가원한의원,병원,제주특별자치도 서귀포시 대정읍 글로벌에듀로 382,126.2771762,33.2798057,http://place.map.kakao.com/100414659
58,595624854,아산수의원,병원,제주특별자치도 서귀포시 대정읍 에듀시티로239번길 16,126.2752046,33.27951111,http://place.map.kakao.com/595624854
59,511618794,카멜리아의원,병원,제주특별자치도 서귀포시 대정읍 영어도시로 60,126.2794116,33.27751507,http://place.map.kakao.com/511618794
60,699196430,제라진치과의원,병원,제주특별자치도 서귀포시 대정읍 글로벌에듀로 396,126.2761587,33.27940758,http://place.map.kakao.com/699196430
61,1962272347,더치과의윈,병원,제주특별자치도 서귀포시 대정읍 에듀시티로 148,126.276543,33.28434431,http://place.map.kakao.com/1962272347
62,1411802037,아산본정형외과의원,병원,제주특별자치도 서귀포시 대정읍 중산간서로 2274,126.2853702,33.28079165,http://place.map.kakao.com/1411802037
63,1578543852,이스톤의원,병원,제주특별자치도 서귀포시 대정읍 에듀시티로 102,126.2803435,33.28691522,http://place.map.kakao.com/1578543852
64,626677477,비포앤애프터의원 제주점,병원,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,126.3163542,33.30497395,http://place.map.kakao.com/626677477
65,442980518,애월정의원,병원,제주특별자치도 제주시 애월읍 애월로 109,126.3191871,33.46486589,http://place.map.kakao.com/442980518
