num,id,store,business,location,x,y,url
42,159458796,용스테이,게스트하우스,제주특별자치도 제주시 한경면 일주서로 4600-45,126.2080279,33.36859275,http://place.map.kakao.com/159458796
43,461423617,늘랑 2호점,게스트하우스,제주특별자치도 제주시 한경면 판조로 64-2,126.2077989,33.36278956,http://place.map.kakao.com/461423617
44,1859131613,오션웨이브판포,게스트하우스,제주특별자치도 제주시 한경면 판포동1길 33-47,126.2078408,33.36646832,http://place.map.kakao.com/1859131613
45,1905538916,제주공감게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 일과대수로27번길 35,126.2292978,33.23809555,http://place.map.kakao.com/1905538916
46,1625051193,베짱이게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 노을해안로 24,126.2243556,33.24250435,http://place.map.kakao.com/1625051193
47,18742420,감성별당,게스트하우스,제주특별자치도 서귀포시 대정읍 서림중앙로 31,126.2267954,33.245686,http://place.map.kakao.com/18742420
48,1210517995,호시탐탐게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 일주서로 2951-7,126.2227564,33.24523526,http://place.map.kakao.com/1210517995
49,1225242400,트라움하우스,게스트하우스,제주특별자치도 제주시 한림읍 월령2길 67-17,126.2207366,33.37250314,http://place.map.kakao.com/1225242400
50,812759134,네이처트레일,게스트하우스,제주특별자치도 제주시 한림읍 홍수암로 30-5,126.2253535,33.38261541,http://place.map.kakao.com/812759134
51,27479809,나무처럼 게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 홍수암로 3-1,126.2265488,33.38501388,http://place.map.kakao.com/27479809
52,26568020,호박게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 금능길 20-6,126.225768,33.3865363,http://place.map.kakao.com/26568020
53,26858835,북마크하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 일과대수로11번길 16-8,126.231505,33.23867542,http://place.map.kakao.com/26858835
54,518334449,혼울타리 게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 중산간서로 2847,126.2372586,33.2744145,http://place.map.kakao.com/518334449
55,1257442597,해피하우스MBG,게스트하우스,제주특별자치도 제주시 한경면 중산간서로 3356,126.2387712,33.30986758,http://place.map.kakao.com/1257442597
56,19471421,B & B게스트하우스,게스트하우스,제주특별자치도 제주시 한경면 낙수로 256,126.2391749,33.32074695,http://place.map.kakao.com/19471421
57,1214258958,조수리플로어,게스트하우스,제주특별자치도 제주시 한경면 조수7길 6,126.2337913,33.33707244,http://place.map.kakao.com/1214258958
58,24665010,지니코티지 게스트하우스,게스트하우스,제주특별자치도 제주시 한경면 수동1길 15,126.2361882,33.33812584,http://place.map.kakao.com/24665010
59,557626904,금능630게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 한림로 221,126.2312216,33.38697592,http://place.map.kakao.com/557626904
60,1690195148,수중산책,게스트하우스,제주특별자치도 제주시 한림읍 금능4길 12-11,126.2311055,33.38746566,http://place.map.kakao.com/1690195148
61,20375026,힐링게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 금능6길 23,126.2310188,33.38852179,http://place.map.kakao.com/20375026
62,27201142,바당다레,게스트하우스,제주특별자치도 제주시 한림읍 한림로 322,126.2397812,33.39235163,http://place.map.kakao.com/27201142
63,24528674,오렌지게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 동일하모로98번길 56,126.2451428,33.22631308,http://place.map.kakao.com/24528674
64,26647292,하랑게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 일과로13번길 1,126.2436881,33.23280307,http://place.map.kakao.com/26647292
65,27202479,바언제주게스트하우스,게스트하우스,제주특별자치도 제주시 한경면 녹차분재로 827-53,126.2431246,33.32897562,http://place.map.kakao.com/27202479
66,25754636,보스톤2081,게스트하우스,제주특별자치도 제주시 한경면 낙수로 275,126.2412163,33.32163579,http://place.map.kakao.com/25754636
67,1827370427,협재 서쪽게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 협재2길 12,126.2410915,33.39246784,http://place.map.kakao.com/1827370427
68,767805794,1미리게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 협재6길 22-4,126.2422431,33.39352432,http://place.map.kakao.com/767805794
69,27505086,차오제주,게스트하우스,제주특별자치도 제주시 한림읍 협재2길 6-3,126.2402086,33.39214507,http://place.map.kakao.com/27505086
70,14890637,협재게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 협재4길 1-1,126.2414424,33.39463469,http://place.map.kakao.com/14890637
71,825622339,제주기역,게스트하우스,제주특별자치도 제주시 한림읍 협재1길 19-8,126.242537,33.39755982,http://place.map.kakao.com/825622339
72,1692505974,동행in협재,게스트하우스,제주특별자치도 제주시 한림읍 협재1길 27,126.2431485,33.39768978,http://place.map.kakao.com/1692505974
73,26942342,하티게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 협재1길 39-5,126.2434638,33.39851936,http://place.map.kakao.com/26942342
74,349172183,제주도게스트하우스협재정류장,게스트하우스,제주특별자치도 제주시 한림읍 한림로 391,126.2441455,33.39737669,http://place.map.kakao.com/349172183
75,1158268309,협재 마당게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 협재로 8,126.2444918,33.39647721,http://place.map.kakao.com/1158268309
76,626682154,스테이 네모,게스트하우스,제주특별자치도 제주시 한림읍 한림로 394,126.2447363,33.39716391,http://place.map.kakao.com/626682154
77,1887949031,문어오빠제주게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 한림로 372-15,126.2442818,33.39590252,http://place.map.kakao.com/1887949031
78,1037764846,와게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 한림로 361,126.2421322,33.39539895,http://place.map.kakao.com/1037764846
79,510908382,뉴욕할망게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 한림로 394,126.2447784,33.39714974,http://place.map.kakao.com/510908382
80,23706704,쉼게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 옹포2길 30,126.249749,33.39858997,http://place.map.kakao.com/23706704
81,19333664,레몬트리게스트하우스 1호점,게스트하우스,제주특별자치도 서귀포시 대정읍 하모항구로 70,126.2513626,33.21965258,http://place.map.kakao.com/19333664
82,27543946,꿀잠자리 게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 최남단해안로30번길 14,126.2509241,33.21811089,http://place.map.kakao.com/27543946
83,25549735,늘푸른게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 하모백사로 29,126.2591266,33.21419289,http://place.map.kakao.com/25549735
84,1006702442,소담하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 하모백사로 26-1,126.2595336,33.21375532,http://place.map.kakao.com/1006702442
85,1318987581,레몬트리게스트하우스 2호점,게스트하우스,제주특별자치도 서귀포시 대정읍 하모상가로 35-5,126.252691,33.22187944,http://place.map.kakao.com/1318987581
86,13013428,봄꽃,게스트하우스,제주특별자치도 서귀포시 대정읍 신영로 71-3,126.250492,33.22098984,http://place.map.kakao.com/13013428
87,27407908,바람이불어오는곳,게스트하우스,제주특별자치도 서귀포시 대정읍 상모대서로20번길 31-15,126.2598728,33.22595439,http://place.map.kakao.com/27407908
88,25506527,자운게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 신영로 128-1,126.2552012,33.22326134,http://place.map.kakao.com/25506527
89,885179909,담쟁이민박,게스트하우스,제주특별자치도 서귀포시 대정읍 신영로 80-1,126.2513679,33.22041808,http://place.map.kakao.com/885179909
90,429808633,베짱이마씸,게스트하우스,제주특별자치도 서귀포시 대정읍 상모로279번길 33,126.2590927,33.22075645,http://place.map.kakao.com/429808633
91,17592673,모슬포게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 상모대서로 21-1,126.2564843,33.2252706,http://place.map.kakao.com/17592673
92,1393992141,제주각시 이우다,게스트하우스,제주특별자치도 제주시 한경면 중산간서로 3592,126.2524038,33.32598712,http://place.map.kakao.com/1393992141
93,27236961,카라반 응,게스트하우스,제주특별자치도 제주시 한경면 용금로 758-1,126.2569964,33.33456994,http://place.map.kakao.com/27236961
94,18637335,달숲하우스,게스트하우스,제주특별자치도 제주시 한림읍 명재로 35,126.2510418,33.3947462,http://place.map.kakao.com/18637335
95,26808902,협재오늘,게스트하우스,제주특별자치도 제주시 한림읍 명재로 32,126.2503167,33.39456511,http://place.map.kakao.com/26808902
96,13929417,제이스비앤비,게스트하우스,제주특별자치도 제주시 한림읍 옹포2길 28,126.2503213,33.39854294,http://place.map.kakao.com/13929417
97,21014670,마라도게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 마라로 73,126.2659442,33.11745308,http://place.map.kakao.com/21014670
98,1126286829,활엽수게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 상모대서로20번길 44,126.2612242,33.22547555,http://place.map.kakao.com/1126286829
99,14733102,루시드봉봉게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 상모로 200-8,126.2672141,33.2260267,http://place.map.kakao.com/14733102
100,17475342,힐링게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 송악관광로75번길 14,126.2662923,33.22645043,http://place.map.kakao.com/17475342
101,26883264,500일의썸머,게스트하우스,제주특별자치도 제주시 한경면 저지12길 60-25,126.2632386,33.33767978,http://place.map.kakao.com/26883264
102,26777396,Page U,게스트하우스,제주특별자치도 제주시 한경면 저지14길 47-2,126.2648594,33.34113709,http://place.map.kakao.com/26777396
103,1022690818,명월일공육스테이,게스트하우스,제주특별자치도 제주시 한림읍 명월로 106,126.2673601,33.38408312,http://place.map.kakao.com/1022690818
104,23437160,담게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 명월로 83-1,126.2670693,33.38608204,http://place.map.kakao.com/23437160
105,25039079,인제주,게스트하우스,제주특별자치도 제주시 한림읍 명월성로 137-14,126.2643234,33.39615279,http://place.map.kakao.com/25039079
106,1136039970,스테이온룸,게스트하우스,제주특별자치도 제주시 한림읍 명월성로 137-19,126.2643344,33.39638366,http://place.map.kakao.com/1136039970
107,949222970,몽키친게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 월계로 116-5,126.2605227,33.39565055,http://place.map.kakao.com/949222970
108,1011706562,6758게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 한림로 648,126.2625183,33.41363469,http://place.map.kakao.com/1011706562
109,26500738,하루스토리,게스트하우스,제주특별자치도 제주시 한림읍 내동길 24,126.2655308,33.4131062,http://place.map.kakao.com/26500738
110,24709290,라디오게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 한수7길 1-1,126.2638756,33.42223488,http://place.map.kakao.com/24709290
111,18060693,알뜨르게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 송악관광로 203,126.2716443,33.21804276,http://place.map.kakao.com/18060693
112,12344138,아일랜드 게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 보성하로 12-5,126.273966,33.24914038,http://place.map.kakao.com/12344138
113,1480928405,어타이니리틀피스,게스트하우스,제주특별자치도 서귀포시 대정읍 보성상로 11-38,126.2714816,33.25215166,http://place.map.kakao.com/1480928405
114,26940771,쭈욱게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 하운당길 84-32,126.2738116,33.38950444,http://place.map.kakao.com/26940771
115,26866363,슭하우스,게스트하우스,제주특별자치도 제주시 한림읍 한림중앙로 250-14,126.2733835,33.39393777,http://place.map.kakao.com/26866363
116,27575777,방랑,게스트하우스,제주특별자치도 제주시 한림읍 드르밧길 162,126.2774461,33.39395788,http://place.map.kakao.com/27575777
117,857993301,호랑이주택,게스트하우스,제주특별자치도 제주시 한림읍 명랑남길 17,126.2711429,33.41513001,http://place.map.kakao.com/857993301
118,1660215206,너나들이모다들엉 우리집사이시옷,게스트하우스,제주특별자치도 제주시 한림읍 한림로 829-1,126.2701207,33.42679234,http://place.map.kakao.com/1660215206
119,1659051225,연게스트하우스 애월협재점,게스트하우스,제주특별자치도 제주시 한림읍 일주서로 5673,126.2766234,33.43356889,http://place.map.kakao.com/1659051225
120,304605693,어린왕자게스트하우스,게스트하우스,제주특별자치도 서귀포시 대정읍 추사로36번길 45-6,126.2815296,33.25350663,http://place.map.kakao.com/304605693
