num,id,store,business,address,x,y,url
185,23585154,인화초등학교 병설유치원,어린이집/유치원,제주특별자치도 제주시 신산로15길 35,126.5383323,33.50712729,http://place.map.kakao.com/23585154
186,8067845,제주동초등학교,학교,제주특별자치도 제주시 동문로 65,126.5333422,33.51446919,http://place.map.kakao.com/8067845
187,8083313,제주여자상업고등학교,학교,제주특별자치도 제주시 동문로 89-1,126.5363724,33.51481415,http://place.map.kakao.com/8083313
188,10803791,제주동초등학교병설유치원,어린이집/유치원,제주특별자치도 제주시 동문로 65,126.5333039,33.5143897,http://place.map.kakao.com/10803791
189,7940951,서귀포여자중학교,학교,제주특별자치도 서귀포시 일주동로 8820,126.5465051,33.25582816,http://place.map.kakao.com/7940951
190,7985386,아라초등학교,학교,제주특별자치도 제주시 중앙로 518,126.5437938,33.47623005,http://place.map.kakao.com/7985386
191,10596155,아라초등학교 병설유치원,어린이집/유치원,제주특별자치도 제주시 중앙로 518,126.5437725,33.47619391,http://place.map.kakao.com/10596155
192,10799403,제주여자고등학교,학교,제주특별자치도 제주시 구산로 50,126.5408671,33.4820147,http://place.map.kakao.com/10799403
193,10600170,아라중학교,학교,제주특별자치도 제주시 간월동로 30,126.5457051,33.48601758,http://place.map.kakao.com/10600170
194,8064306,제주영지학교,학교,제주특별자치도 제주시 간월동로3길 15,126.5426472,33.48805296,http://place.map.kakao.com/8064306
195,8066286,제주여자중학교,학교,제주특별자치도 제주시 구산로 50,126.5401583,33.48339332,http://place.map.kakao.com/8066286
196,891266092,아이소마,학교,제주특별자치도 제주시 중앙로 457,126.5441225,33.48249555,http://place.map.kakao.com/891266092
197,8310924,다솜발달장애인대안학교,학교,제주특별자치도 제주시 간월동로 14-1,126.544429,33.48560177,http://place.map.kakao.com/8310924
198,12896976,탐라중학교,학교,제주특별자치도 제주시 신설로 56,126.5451627,33.49179302,http://place.map.kakao.com/12896976
199,8063275,동광초등학교,학교,제주특별자치도 제주시 태성로 6,126.5471675,33.50190181,http://place.map.kakao.com/8063275
200,8085158,제주동여자중학교,학교,제주특별자치도 제주시 천수로 24,126.5404617,33.50253348,http://place.map.kakao.com/8085158
201,737589230,동광초등학교 병설유치원,어린이집/유치원,제주특별자치도 제주시 태성로 6,126.5471614,33.50183057,http://place.map.kakao.com/737589230
202,23742483,제주장애인야간학교,학교,제주특별자치도 제주시 천수동로 30,126.5453077,33.50770126,http://place.map.kakao.com/23742483
203,7930331,서귀북초등학교,학교,제주특별자치도 서귀포시 중앙로 175,126.5588269,33.259699,http://place.map.kakao.com/7930331
204,10504373,서귀서초등학교,학교,제주특별자치도 서귀포시 솜반천로 38,126.556624,33.25473581,http://place.map.kakao.com/10504373
205,19167675,서귀서초등학교 병설유치원,어린이집/유치원,제주특별자치도 서귀포시 솜반천로 38,126.5566283,33.25474394,http://place.map.kakao.com/19167675
206,12708375,서귀북초등학교 병설유치원,어린이집/유치원,제주특별자치도 서귀포시 중앙로 175,126.5583041,33.26036435,http://place.map.kakao.com/12708375
207,18425533,제주대학교 사라캠퍼스,학교,제주특별자치도 제주시 일주동로 61,126.5518613,33.51452404,http://place.map.kakao.com/18425533
208,8488008,오현고등학교,학교,제주특별자치도 제주시 일주동로 101,126.5565244,33.51655588,http://place.map.kakao.com/8488008
209,8018774,오현중학교,학교,제주특별자치도 제주시 일주동로 101,126.555886,33.5159333,http://place.map.kakao.com/8018774
210,8065444,제주대학교교육대학부설초등학교,학교,제주특별자치도 제주시 일주동로 61,126.5507823,33.51544968,http://place.map.kakao.com/8065444
211,7940588,서귀포중학교,학교,제주특별자치도 서귀포시 태평로 474,126.5697849,33.2477349,http://place.map.kakao.com/7940588
212,7940589,서귀포초등학교,학교,제주특별자치도 서귀포시 솔동산로11번길 17,126.566003,33.24435687,http://place.map.kakao.com/7940589
213,27289266,서귀포초등학교병설유치원,어린이집/유치원,제주특별자치도 서귀포시 솔동산로11번길 17,126.5667829,33.24395746,http://place.map.kakao.com/27289266
214,8366496,서귀중앙여자중학교,학교,제주특별자치도 서귀포시 중앙로 120,126.5624231,33.25476357,http://place.map.kakao.com/8366496
215,7930338,서귀포고등학교,학교,제주특별자치도 서귀포시 중앙로 140,126.5624751,33.25809978,http://place.map.kakao.com/7930338
216,7940475,서귀중앙초등학교,학교,제주특별자치도 서귀포시 동문동로 54,126.5636417,33.25313409,http://place.map.kakao.com/7940475
217,11610192,서귀포오석학교,학교,제주특별자치도 서귀포시 중동로 43-2,126.5670359,33.25075123,http://place.map.kakao.com/11610192
218,24013754,서귀중앙초등학교 병설유치원,어린이집/유치원,제주특별자치도 서귀포시 중동로8번길 8,126.5647175,33.25344893,http://place.map.kakao.com/24013754
219,8230926,남주고등학교,학교,제주특별자치도 서귀포시 동홍로303번길 14,126.5644434,33.27582187,http://place.map.kakao.com/8230926
220,8205342,남주중학교,학교,제주특별자치도 서귀포시 동홍로303번길 14,126.5651892,33.27521859,http://place.map.kakao.com/8205342
221,2063205245,남주고등학교 아름다운창조,학교,제주특별자치도 서귀포시 동홍로303번길 14,126.5641075,33.27580717,http://place.map.kakao.com/2063205245
222,8152196,한국폴리텍대학 제주캠퍼스,학교,제주특별자치도 제주시 산천단동3길 2,126.5614065,33.4474208,http://place.map.kakao.com/8152196
223,17384613,제주 지방경찰학교,학교,제주특별자치도 제주시 516로 2927,126.565448,33.44101202,http://place.map.kakao.com/17384613
224,11250683,제주대학교 아라캠퍼스,학교,제주특별자치도 제주시 제주대학로 102,126.5619017,33.4558976,http://place.map.kakao.com/11250683
225,8006278,영평초등학교,학교,제주특별자치도 제주시 아봉로 225,126.5669123,33.47872566,http://place.map.kakao.com/8006278
226,7980702,신성여자고등학교,학교,제주특별자치도 제주시 아봉로 174-1,126.5641978,33.47679755,http://place.map.kakao.com/7980702
227,8432196,신성여자중학교,학교,제주특별자치도 제주시 아봉로 174-5,126.5627881,33.47730108,http://place.map.kakao.com/8432196
228,10643192,영평초등학교 병설유치원,어린이집/유치원,제주특별자치도 제주시 아봉로 225,126.5672523,33.47872775,http://place.map.kakao.com/10643192
229,10967943,화북초등학교,학교,제주특별자치도 제주시 일주동로 157,126.5617362,33.51865891,http://place.map.kakao.com/10967943
230,830840349,화북초등학교 병설유치원,어린이집/유치원,제주특별자치도 제주시 일주동로 157,126.5617341,33.5186598,http://place.map.kakao.com/830840349
231,7845937,동홍초등학교,학교,제주특별자치도 서귀포시 동홍북로 17,126.5703413,33.26034161,http://place.map.kakao.com/7845937
232,8516788,제주국제대학교,학교,제주특별자치도 제주시 516로 2870,126.5701345,33.44125646,http://place.map.kakao.com/8516788
233,8008311,영주고등학교,학교,제주특별자치도 제주시 첨단동길 92,126.5796921,33.45503595,http://place.map.kakao.com/8008311
234,10807007,제주중앙고등학교,학교,제주특별자치도 제주시 아봉로 323,126.5729599,33.47412686,http://place.map.kakao.com/10807007
235,22874777,삼화초등학교,학교,제주특별자치도 제주시 화삼북로2길 27,126.5770001,33.51496135,http://place.map.kakao.com/22874777
236,8515269,제주동중학교,학교,제주특별자치도 제주시 동화로 12-1,126.5714664,33.51873984,http://place.map.kakao.com/8515269
237,10279144,동화초등학교,학교,제주특별자치도 제주시 동화로1길 44,126.5756832,33.51839372,http://place.map.kakao.com/10279144
238,23538487,동화초등학교 병설유치원,어린이집/유치원,제주특별자치도 제주시 동화로1길 44,126.5756874,33.51840816,http://place.map.kakao.com/23538487
239,27369134,삼화초등학교 병설유치원,어린이집/유치원,제주특별자치도 제주시 화삼북로2길 27,126.5770001,33.51496135,http://place.map.kakao.com/27369134
240,7924739,삼성여자고등학교,학교,제주특별자치도 서귀포시 검은여로 151,126.5842193,33.25505474,http://place.map.kakao.com/7924739
241,8083965,토평초등학교,학교,제주특별자치도 서귀포시 토평남로 86,126.5895032,33.26610464,http://place.map.kakao.com/8083965
242,25738329,도련초등학교,학교,제주특별자치도 제주시 화삼로 104,126.5839764,33.51372996,http://place.map.kakao.com/25738329
243,26511484,오름중학교,학교,제주특별자치도 제주시 화삼북로 110,126.5845826,33.51661709,http://place.map.kakao.com/26511484
244,27514673,도련초등학교병설유치원,어린이집/유치원,제주특별자치도 제주시 화삼로 104,126.5839526,33.51375602,http://place.map.kakao.com/27514673
245,7924552,삼양초등학교,학교,제주특별자치도 제주시 지석14길 7,126.5862634,33.52077365,http://place.map.kakao.com/7924552
246,19256482,삼양초등학교 병설유치원,어린이집/유치원,제주특별자치도 제주시 지석14길 7,126.5862636,33.52073398,http://place.map.kakao.com/19256482
247,1340430128,지진실내구호소 삼양초등학교,학교,제주특별자치도 제주시 지석14길 7,126.5858906,33.52085895,http://place.map.kakao.com/1340430128
248,7940648,서귀포산업과학고등학교,학교,제주특별자치도 서귀포시 516로 501,126.5944555,33.29717654,http://place.map.kakao.com/7940648
249,8427614,서귀포온성학교,학교,제주특별자치도 서귀포시 516로 447-10,126.5932623,33.29146715,http://place.map.kakao.com/8427614
250,7817215,대기고등학교,학교,제주특별자치도 제주시 번영로 453-6,126.5926195,33.49370631,http://place.map.kakao.com/7817215
251,7902603,봉개초등학교,학교,제주특별자치도 제주시 번영로 484,126.5940235,33.49007658,http://place.map.kakao.com/7902603
252,10387304,봉개초등학교병설유치원,어린이집/유치원,제주특별자치도 제주시 번영로 484,126.5940148,33.49009819,http://place.map.kakao.com/10387304
253,8372151,보목초등학교,학교,제주특별자치도 서귀포시 마소물로8번길 9,126.6000706,33.24494353,http://place.map.kakao.com/8372151
254,8689099,효돈초등학교,학교,제주특별자치도 서귀포시 효돈로 161,126.6161487,33.26457403,http://place.map.kakao.com/8689099
255,8086165,신촌초등학교,학교,제주특별자치도 제주시 조천읍 신북로 51,126.6191943,33.53423365,http://place.map.kakao.com/8086165
256,8063952,조천중학교,학교,제주특별자치도 제주시 조천읍 신북로 31,126.6168881,33.53281284,http://place.map.kakao.com/8063952
257,10614080,신촌초등학교병설유치원,어린이집/유치원,제주특별자치도 제주시 조천읍 신북로 51,126.6191986,33.53424809,http://place.map.kakao.com/10614080
258,10962300,효돈중학교,학교,제주특별자치도 서귀포시 효돈로 207,126.620683,33.26536696,http://place.map.kakao.com/10962300
259,10858902,하례초등학교,학교,제주특별자치도 서귀포시 남원읍 일주동로 8002,126.6308472,33.26476641,http://place.map.kakao.com/10858902
260,7967639,신례초등학교,학교,제주특별자치도 서귀포시 남원읍 중산간동로 7116,126.6320822,33.28456264,http://place.map.kakao.com/7967639
261,9198951,신례초등학교 병설유치원,어린이집/유치원,제주특별자치도 서귀포시 남원읍 중산간동로 7116,126.6326616,33.28462206,http://place.map.kakao.com/9198951
262,8575806,조천초등학교,학교,제주특별자치도 제주시 조천읍 신북로 195,126.6336834,33.53564417,http://place.map.kakao.com/8575806
263,10794267,조천초등학교 병설유치원,어린이집/유치원,제주특별자치도 제주시 조천읍 신북로 195,126.6337006,33.53566225,http://place.map.kakao.com/10794267
264,12501646,위미초등학교,학교,제주특별자치도 서귀포시 남원읍 태위로 57,126.6535331,33.27420144,http://place.map.kakao.com/12501646
265,9334746,위미초등학교병설유치원,어린이집/유치원,제주특별자치도 서귀포시 남원읍 태위로 57,126.653516,33.27419418,http://place.map.kakao.com/9334746
266,7828780,대흘초등학교,학교,제주특별자치도 제주시 조천읍 중산간동로 677,126.6577733,33.49960238,http://place.map.kakao.com/7828780
267,8889496,대흘초등학교 병설유치원,어린이집/유치원,제주특별자치도 제주시 조천읍 중산간동로 677,126.6578206,33.49960612,http://place.map.kakao.com/8889496
268,9584680,함덕고등학교,학교,제주특별자치도 제주시 조천읍 신흥로 9,126.651911,33.54458644,http://place.map.kakao.com/9584680
269,8483345,위미중학교,학교,제주특별자치도 서귀포시 남원읍 위미상원북로 34,126.6635557,33.28051153,http://place.map.kakao.com/8483345
270,10806258,조천초등학교 교래분교장,학교,제주특별자치도 제주시 조천읍 비자림로 672,126.678062,33.43646518,http://place.map.kakao.com/10806258
271,11213800,함덕초등학교,학교,제주특별자치도 제주시 조천읍 일주동로 1231,126.6724075,33.53882168,http://place.map.kakao.com/11213800
272,8598494,함덕중학교,학교,제주특별자치도 제주시 조천읍 일주동로 1234,126.672583,33.53681701,http://place.map.kakao.com/8598494
273,11212652,함덕초등학교 병설유치원,어린이집/유치원,제주특별자치도 제주시 조천읍 일주동로 1231,126.6724075,33.53882529,http://place.map.kakao.com/11212652
274,10470582,북촌초등학교,학교,제주특별자치도 제주시 조천읍 일주동로 1481,126.6916856,33.54797727,http://place.map.kakao.com/10470582
275,10470709,북촌초등학교 병설유치원,어린이집/유치원,제주특별자치도 제주시 조천읍 일주동로 1481,126.6916899,33.54797368,http://place.map.kakao.com/10470709
276,7945811,함덕초등학교 선인분교장,학교,제주특별자치도 제주시 조천읍 선진길 7-18,126.7041791,33.45942023,http://place.map.kakao.com/7945811
277,10928001,선흘초등학교,학교,제주특별자치도 제주시 조천읍 선흘동1길 41,126.704641,33.51508621,http://place.map.kakao.com/10928001
278,1441065300,볍씨학교,학교,제주특별자치도 제주시 조천읍 선흘동1길 35-7,126.7036943,33.51493248,http://place.map.kakao.com/1441065300
279,8008951,열방대학 제주캠퍼스,학교,제주특별자치도 제주시 조천읍 북흘로 135,126.7024029,33.53750534,http://place.map.kakao.com/8008951
280,8203567,남원초등학교,학교,제주특별자치도 서귀포시 남원읍 태위로 647,126.715589,33.27897886,http://place.map.kakao.com/8203567
281,8224674,남원중학교,학교,제주특별자치도 서귀포시 남원읍 남한로 36,126.7175453,33.28217149,http://place.map.kakao.com/8224674
282,10665088,의귀초등학교,학교,제주특별자치도 서귀포시 남원읍 한신로 213,126.7140503,33.3110481,http://place.map.kakao.com/10665088
