name, address, review, score
 뿌떡, 제주특별자치도 제주시 한경면 용수1길 4, 6, 4.8
 클랭블루, 제주특별자치도 제주시 한경면 한경해안로 552-22, 477, 4.5
 신창해물라면와랑식탁, 제주특별자치도 제주시 한경면 한경해안로 512-8 1층, 50, 4.6
 제주도민이네 라오면, 제주특별자치도 제주시 한경면 한경해안로 563-2 1동 1층, 17, 3.4
 카페파람, 제주특별자치도 제주시 한경면 한경해안로 470, 24, 4.1
 파벤토, 제주특별자치도 제주시 한경면 한경해안로 474-20 3동, 60, 4.6
 풍차로가는길, 제주특별자치도 제주시 한경면 한경해안로 502-3, 44, 4.0
 테이크타임커피로스터스, 제주특별자치도 제주시 한경면 한경해안로 552-21 1층, 8, 5.0
 내가여기서이걸할줄몰랐다, 제주특별자치도 제주시 한경면 한경해안로 565, 5, 0.0
 골든망고 신창풍차해안본점, 제주특별자치도 제주시 한경면 한경해안로 485, 0, 5.0
 파파카페테리아, 제주특별자치도 제주시 한경면 한경해안로 474-20, 0, 0.0
 그린구름, 제주특별자치도 제주시 한경면 한경해안로 474-22 그린구름, 1, 5.0
 별위별, 제주특별자치도 제주시 한경면 한경해안로 502-3, 0, 0.0
 미쁜제과, 제주특별자치도 서귀포시 대정읍 도원남로 16, 396, 2.9
 아윤, 제주특별자치도 서귀포시 대정읍 도원중로 60, 0, 4.7
 우수수, 제주특별자치도 서귀포시 대정읍 비자낭로 21 1층, 12, 5.0
 별돈별 정원점, 제주특별자치도 제주시 한경면 고산로8길 21-15 1층, 306, 4.1
