num,id,store,business,location,x,y,url
1,10085189,천안사,사찰,제주특별자치도 제주시 한경면 노을해안로 1013-23,126.1667144,33.2960508,http://place.map.kakao.com/10085189
2,10679392,월성사,사찰,제주특별자치도 제주시 한경면 용고로 63,126.1805029,33.2993666,http://place.map.kakao.com/10679392
3,12822121,수덕사,사찰,제주특별자치도 제주시 한경면 고산남4길 18-3,126.1876612,33.30037651,http://place.map.kakao.com/12822121
4,1009303493,보리암,사찰,제주특별자치도 제주시 한경면 한원서길 13-5,126.1957623,33.33414526,http://place.map.kakao.com/1009303493
5,9314954,영조사,사찰,제주특별자치도 서귀포시 대정읍 영조사로 16,126.2077221,33.25897103,http://place.map.kakao.com/9314954
6,10037779,통천사,사찰,제주특별자치도 제주시 한경면 판포4길 10,126.2004433,33.36374047,http://place.map.kakao.com/10037779
7,9283681,용궁사,사찰,제주특별자치도 서귀포시 대정읍 무릉송당로 83,126.2114496,33.27217978,http://place.map.kakao.com/9283681
8,12822138,흥법사,사찰,제주특별자치도 제주시 한경면 낙천3길 19,126.2294009,33.32529567,http://place.map.kakao.com/12822138
9,10488221,선인사,사찰,제주특별자치도 제주시 한림읍 일주서로 4774,126.2219161,33.37616378,http://place.map.kakao.com/10488221
10,12833095,석굴원,사찰,제주특별자치도 제주시 한림읍 한림로 176,126.2268136,33.38569352,http://place.map.kakao.com/12833095
11,12822155,대원사,사찰,제주특별자치도 서귀포시 대정읍 일과대수로 34,126.2307297,33.24047024,http://place.map.kakao.com/12822155
12,10503972,서산사,사찰,제주특별자치도 서귀포시 대정읍 신영로36번길 24-11,126.2463289,33.22160304,http://place.map.kakao.com/10503972
13,12822170,정각사,사찰,제주특별자치도 서귀포시 대정읍 신영로36번길 4,126.246969,33.22251934,http://place.map.kakao.com/12822170
14,10314448,칠상사,사찰,제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-33,126.2419474,33.22515041,http://place.map.kakao.com/10314448
15,1901752863,법주사,사찰,제주특별자치도 서귀포시 대정읍 암반수마농로 32-12,126.2420761,33.23113069,http://place.map.kakao.com/1901752863
16,26219120,영축사,사찰,제주특별자치도 제주시 한경면 청수서4길 45-42,126.2464896,33.30737211,http://place.map.kakao.com/26219120
17,7824267,대승사,사찰,제주특별자치도 서귀포시 대정읍 최남단해안로15번길 24-40,126.2533164,33.21681973,http://place.map.kakao.com/7824267
18,12822112,학림사,사찰,제주특별자치도 제주시 한경면 저지2길 2-6,126.2543891,33.32793659,http://place.map.kakao.com/12822112
19,8126899,월림사,사찰,제주특별자치도 제주시 한림읍 금능남로 454,126.2548949,33.35179228,http://place.map.kakao.com/8126899
20,8203647,월계사,사찰,제주특별자치도 제주시 한림읍 한림상로 39,126.2593425,33.40554296,http://place.map.kakao.com/8203647
21,12822196,옹포포교당,사찰,제주특별자치도 제주시 한림읍 한림상로 14-1,126.2567703,33.40463681,http://place.map.kakao.com/12822196
22,7854561,마라도기원정사,사찰,제주특별자치도 서귀포시 대정읍 마라로 87,126.2663441,33.11626528,http://place.map.kakao.com/7854561
23,10643054,영각사,사찰,제주특별자치도 제주시 한림읍 하운당길 2,126.2664233,33.38877218,http://place.map.kakao.com/10643054
24,12822110,황룡사,사찰,제주특별자치도 제주시 한림읍 명월성로 66-6,126.2620867,33.40339189,http://place.map.kakao.com/12822110
25,12822128,극락사,사찰,제주특별자치도 제주시 한림읍 동명4길 20,126.2614868,33.40264181,http://place.map.kakao.com/12822128
26,10936800,한산사,사찰,제주특별자치도 제주시 한림읍 한성길 15,126.2631666,33.41350331,http://place.map.kakao.com/10936800
27,11394010,해운사,사찰,제주특별자치도 제주시 한림읍 한림해안로 552-1,126.276113,33.43805941,http://place.map.kakao.com/11394010
28,8278522,단산사,사찰,제주특별자치도 서귀포시 대정읍 인성리 22-1,126.2850907,33.23973428,http://place.map.kakao.com/8278522
29,11277655,천수원,사찰,제주특별자치도 제주시 한림읍 명월동길 18,126.2821868,33.38367839,http://place.map.kakao.com/11277655
30,8192272,광화사,사찰,제주특별자치도 서귀포시 안덕면 녹차분재로59번길 30,126.2998642,33.28853059,http://place.map.kakao.com/8192272
31,9472450,청호사,사찰,제주특별자치도 제주시 한림읍 귀덕11길 52,126.2967674,33.44673971,http://place.map.kakao.com/9472450
32,12822123,산방굴선원,사찰,제주특별자치도 서귀포시 안덕면 사계남로 236-1,126.3087938,33.23429627,http://place.map.kakao.com/12822123
33,8895188,덕산정사,사찰,제주특별자치도 서귀포시 안덕면 사계북로41번길 130-42,126.300663,33.24596461,http://place.map.kakao.com/8895188
34,9172408,선운정사,사찰,제주특별자치도 제주시 애월읍 구몰동길 65,126.3071527,33.42936508,http://place.map.kakao.com/9172408
35,10313065,도림사,사찰,제주특별자치도 제주시 애월읍 어도봉길 123-3,126.3039318,33.42173764,http://place.map.kakao.com/10313065
36,12889929,용문사,사찰,제주특별자치도 제주시 애월읍 금성5길 44-7,126.3009607,33.44848004,http://place.map.kakao.com/12889929
37,7918354,산방굴사,사찰,제주특별자치도 서귀포시 안덕면 사계리 3693,126.3130909,33.2379626,http://place.map.kakao.com/7918354
38,7910751,보문사,사찰,제주특별자치도 서귀포시 안덕면 산방로 218-10,126.3127147,33.23668384,http://place.map.kakao.com/7910751
39,12139152,산방사,사찰,제주특별자치도 서귀포시 안덕면 산방로 218-11,126.3124722,33.23695659,http://place.map.kakao.com/12139152
40,8665734,광명사,사찰,제주특별자치도 서귀포시 안덕면 산방로 218-13,126.3122382,33.23724742,http://place.map.kakao.com/8665734
