1,게스트하우스,-0.133120665
2,관광명소,4.083499078
3,종교시설,-0.507626868
4,대형마트,-0.068145039
5,도서관,0.671397517
6,렌터카,3.485568504
7,문화시설,0.484226273
8,병원,0.11981289
9,숙박시설,-0.025069671
10,아파트,-0.001976812
11,학교,0.256364772
12,음식점,0.109946592
13,카페,-0.439420145
14,콘도,4.019889202
15,특급호텔,-6.997791656
16,펜션,0.0000158613
17,호텔,-0.948342687
