name, address, review, score
할리스 난곡사거리점, 서울 관악구 남부순환로 1489, 8, 3.9
할리스 낙성대역점, 서울 관악구 남부순환로 1922 1층, 9, 2.9
할리스 구로디지털점, 서울 구로구 디지털로31길 12 태펴양물산 1층 105,106호, 6, 
할리스 구로디지털뉴스테이점, 서울 영등포구 시흥대로 595 대림뉴스테이 105호, 6, 2.0
할리스 대림역점, 서울 영등포구 도림로 140, 0, 3.0
할리스 구로점, 서울 구로구 디지털로34길 55 코오롱싸이언스밸리2차 1층, 5, 3.7
할리스 시흥사거리점, 서울 금천구 시흥대로 225 1층, 3, 5.0
할리스 보라매병원점, 서울 동작구 보라매로5길 20 1동 희망관 1층, 0, 1.0
할리스 서울대예술문화점, 서울 관악구 관악로 1 예술계복합연구동 1층, 3, 3.0
할리스 합정역점, 서울 마포구 양화로 36, 58, 2.3
할리스 당산역점, 서울 영등포구 당산로 219, 23, 3.6
할리스 여의도파이낸스타워점, 서울 영등포구 국제금융로2길 32 1층, 17, 3.5
할리스 선유도역점TS카페, 서울 영등포구 양평로 96 TS빌딩 1,2층, 16, 4.3
할리스 보라매역점, 서울 영등포구 여의대방로 145 세인트빌딩 1층, 11, 2.7
할리스 여의도하나증권점, 서울 영등포구 의사당대로 82 하나증권빌딩 1층, 3, 2.3
할리스 장승배기역점, 서울 동작구 장승배기로11가길 11 상도파크자이 1층 105호, 5, 
할리스 대방역점, 서울 동작구 알마타길 6 파밀리에 하늘마루 101, 102호, 7, 
할리스 전경련회관점, 서울 영등포구 여의대로 24 전국경제인연합회회관 지하1층 B109~111호, 2, 3.8
할리스 공덕경의선숲길점, 서울 마포구 백범로28길 22 일양빌딩 신관 1층, 40, 3.3
할리스 공덕점, 서울 마포구 마포대로 143, 14, 2.9
할리스 용산더프라임점, 서울 용산구 원효로90길 11 더프라임타워 업무동 1층, 8, 3.3
할리스 노량진역점, 서울 동작구 노량진로 157 2층, 4, 2.0
할리스 중앙대점, 서울 동작구 흑석로 77 1~4층, 9, 3.7
할리스 공덕역북카페점, 서울 마포구 공덕동 423-29 지하1층, 3, 3.0
할리스 용산아이파크몰영풍문고점, 서울 용산구 한강대로23길 55 리빙관 3층 영풍문고 내, 7, 1.3
할리스 숙대입구점, 서울 용산구 청파로 276 2,3층, 4, 0.0
할리스 홍대입구역점, 서울 마포구 양화로 151 1층, 26, 3.5
할리스 홍대역점, 서울 마포구 어울마당로 111 2~4층, 10, 
할리스 홍대역2번출구점, 서울 마포구 동교로 200 1~3층, 33, 3.2
할리스 신촌점, 서울 서대문구 연세로 34 1층, 16, 2.9
할리스 신촌연세로점, 서울 서대문구 연세로 5 1층, 13, 3.1
할리스 홍대거리점, 서울 마포구 어울마당로 76-1 2~4층, 10, 2.0
할리스 응암역점, 서울 은평구 증산로 475 2층, 12, 4.3
할리스 서울명지대점, 서울 서대문구 거북골로 41-1 1,2층, 5, 4.3
할리스 상암DDMC점, 서울 마포구 매봉산로 75 1층, 0, 4.0
할리스 홍제천점, 서울 서대문구 홍제내길 52 1~2층, 4, 5.0
할리스 연트럴파크점, 서울 마포구 동교로 233, 7, 3.3
할리스 고양향동점, 경기 고양시 덕양구 향기3로 9 101호, 4, 5.0
할리스 세종로점, 서울 종로구 세종대로 161 2,3층, 20, 2.7
할리스 을지로입구점, 서울 중구 명동3길 23, 14, 4.0
할리스 센터포인트점, 서울 종로구 새문안로5길 31 1층, 12, 3.0
할리스 청계천점, 서울 종로구 청계천로 81 1~4층, 29, 4.5
할리스 태평로점, 서울 중구 세종대로 64 해남빌딩 1층, 4, 3.3
할리스 광화문점, 서울 중구 세종대로21길 55 1층, 6, 2.3
할리스 서대문역점, 서울 서대문구 통일로9안길 28 1층, 3, 2.8
할리스 덕수궁점, 서울 중구 세종대로 91 1, 2층, 6, 4.7
할리스 종각역점, 서울 종로구 종로 60-1, 11, 3.8
할리스 무교점, 서울 중구 무교로 28 시그너스빌딩 1층, 1, 0.0
할리스 이대점, 서울 서대문구 이화여대길 59 엘큐브 3층, 8, 3.5
할리스 독립문역점, 서울 종로구 통일로 230 경희궁롯데캐슬 상가 1동 지하1층 117호, 0, 
할리스 명동퍼시픽호텔점, 서울 중구 퇴계로20길 2 1층, 6, 5.0
할리스 충정래미안점, 서울 중구 중림로 21 더플레이스충정로 1층, 1, 3.4
할리스아카데미, 서울 종로구 삼일대로 395, 0, 0.0
할리스 무악재역점, 서울 서대문구 통일로 360 보하빌딩 1층, 6, 3.2
할리스 종로코리안리빌딩점, 서울 종로구 종로5길 68 코리안리빌딩 1층, 2, 0.0
할리스 광화문LG점, 서울 종로구 새문안로 58 지하1층, 1층, 0, 1.0
할리스 서대문농협생명빌딩점, 서울 서대문구 통일로 87 NH농협생명빌딩 동관 1층, 1, 0.0
케이지할리스에프앤비, 서울 중구 통일로 92 케이지타워 9층, 0, 1.3
할리스 연신내점, 서울 은평구 연서로 212 1~3층, 14, 3.3
할리스 구산역점, 서울 은평구 연서로 135, 5, 3.4
할리스 고양신원점, 경기 고양시 덕양구 권율대로 896-19, 14, 3.9
할리스 고양삼송점, 경기 고양시 덕양구 삼송로 222 삼송역현대헤리엇 1층, 7, 5.0
할리스 서전주DT점, 전북 전주시 완산구 유연로 5 A동 1,2층, 8, 4.4
할리스 전주혁신도시점, 전북 전주시 덕진구 오공로 33 1~2층, 1, 4.0
할리스 국민연금공단점, 전북 전주시 덕진구 기지로 170 기금운용본부 1층, 0, 0.0
할리스 탄천휴게소2호점논산방향점, 충남 공주시 탄천면 논산천안고속도로 27, 0, 0.0
할리스 이인휴게소천안방향점, 충남 공주시 이인면 논산천안고속도로 32, 0, 0.0
할리스 아산우체국점, 충남 아산시 시민로 455 아산우체국 1층, 1, 0.0
할리스 평택점, 경기 평택시 평택1로 11 1, 2층, 6, 2.5
할리스 평택이충DT점, 경기 평택시 추담로 30, 24, 4.0
할리스 평택칠괴점, 경기 평택시 칠괴길 84 1층, 5, 5.0
할리스 평택지산점, 경기 평택시 지산로 10 1층 101,102호, 1, 4.0
할리스 송탄서정점, 경기 평택시 경기대로 1371 1층 102호, 1, 0.0
할리스커피, 광주 서구 무진대로 904 2층, 4, 1.3
할리스 오산대역DT점, 경기 오산시 경기대로 491 1~3층, 15, 3.4
할리스 오산시청점, 경기 오산시 성호대로 124 신협빌딩 101,102호, 4, 2.5
할리스 오산수청점, 경기 오산시 내삼미로79번길 46 어반스페이스타워 101~104호, 6, 0.0
할리스 수원역점, 경기 수원시 팔달구 향교로 6 1~3층, 18, 2.0
할리스 수원권선점, 경기 수원시 권선구 권선로 667 1층, 10, 1.8
할리스 수원권선행복점, 경기 수원시 권선구 권광로 119 행복빌딩 1층, 11, 3.8
할리스 수원인계점, 경기 수원시 팔달구 인계로138번길 49 1층, 9, 4.1
할리스 화성병점점, 경기 화성시 병점동로 105, 15, 4.7
할리스 동탄점, 경기 화성시 동탄중심상가1길 5 동탄프라자 1,2층 103~105,201호, 5, 
할리스 광교호수점, 경기 수원시 영통구 광교중앙로 180 지하 107~111호, 10, 2.8
할리스 화성능동DT점, 경기 화성시 동탄지성로 215 2층, 19, 4.4
할리스 수원영통점, 경기 수원시 영통구 청명남로 10 1층, 1, 5.0
할리스 인계써드아이점, 경기 수원시 팔달구 인계로 130 1층, 6, 3.8
할리스 수원경인일보점, 경기 수원시 팔달구 효원로 299 1층, 1, 3.0
할리스 수원망포점, 경기 수원시 영통구 덕영대로1556번길 16 디지털엠파이어빌딩 125~127,212호, 16, 3.0
할리스 수원SKV1모터스점, 경기 수원시 권선구 평동로79번길 45 1층 135호, 0, 5.0
할리스 아주대병원점, 경기 수원시 영통구 월드컵로 164 본관 1층, 1, 5.0
할리스 강남역점, 서울 강남구 강남대로 402 시계탑빌딩 지하1층,1층, 38, 3.1
할리스 도곡점, 서울 강남구 논현로28길 54 1층, 1, 2.0
할리스 교대역점, 서울 서초구 반포대로30길 81 웅진타워 1층, 7, 2.3
할리스 역삼스타점, 서울 강남구 테헤란로26길 12 1층, 6, 3.5
할리스 한티역점, 서울 강남구 도곡로 414, 5, 2.6
할리스 남부터미널점, 서울 서초구 서초중앙로 52 영진빌딩 1층, 0, 
할리스 방배점, 서울 서초구 남부순환로 2335, 3, 4.0
할리스 역삼테헤란점, 서울 강남구 테헤란로 131 한국지식센터 1층, 3, 4.5
할리스 서초마제스타시티점, 서울 서초구 서초대로38길 12 1층, 1, 5.0
할리스 백석예술대학교점, 서울 서초구 방배동 981-17, 0, 4.0
할리스 방배역점, 서울 서초구 방배로 107 1층, 2, 5.0
할리스 만남의광장휴게소부산방향점, 서울 서초구 양재대로12길 73-71, 0, 0.0
할리스 세로수길점, 서울 강남구 강남대로152길 41 1층, 10, 3.0
할리스 건대입구점, 서울 광진구 아차산로 235, 7, 3.4
할리스 아시아선수촌점, 서울 송파구 백제고분로 109, 10, 2.5
할리스 대명거리점, 서울 종로구 대명길 6 2~4층, 10, 3.2
할리스 선릉샹제리제점, 서울 강남구 테헤란로 406 1층, 1, 1.8
할리스 약수역점, 서울 중구 다산로 114 1,2층, 4, 3.3
할리스 종로5가점, 서울 종로구 동호로 401, 6, 2.3
할리스 충무로역점, 서울 중구 퇴계로36길 2 1층, 4, 2.4
할리스 한양대시티빌점, 서울 성동구 마조로1가길 9, 5, 2.4
할리스 강남대로논현점, 서울 강남구 강남대로 520 1층, 5, 4.5
할리스 강남역2점, 서울 강남구 강남대로 422 1층, 12, 4.2
할리스 청담삼성로점, 서울 강남구 삼성로119길 8, 2, 5.0
할리스 고속터미널영동선점, 서울 서초구 신반포로 194 서울고속터미널 부속상가동 2층 A-2호, 4, 3.3
할리스 코엑스점, 서울 강남구 영동대로 513 지하1층 C113호, 15, 1.5
할리스 논현역점, 서울 서초구 신반포로 332 1층, 1, 
할리스 성균관대점, 서울 종로구 성균관로 6, 6, 3.5
할리스 청담점, 서울 강남구 학동로 517 1층, 0, 4.4
할리스 강남우리라운지점, 서울 강남구 테헤란로 301 삼정빌딩 1층, 1, 0.0
할리스 이태원역점, 서울 용산구 이태원로 180 2,3층, 1, 5.0
할리스 왕십리역점, 서울 성동구 왕십리광장로 17 비트플렉스몰 3층 영풍문고 내, 5, 2.6
할리스 서울대병원점, 서울 종로구 대학로 101 본관 1층, 5, 0.0
할리스 고대안암병원점, 서울 성북구 고려대로 73 고려대병원 2층, 0, 0.0
할리스 도심공항점, 서울 강남구 테헤란로87길 22 2층 203-1호, 2, 1.0
할리스 한양대병원점, 서울 성동구 왕십리로 222-1 본관 1층, 1, 4.5
할리스커피 도심공항2점, 서울 강남구 테헤란로87길 22 도심공항터미널 2층 203-1호, 0, 0.0
할리스 수유사거리점, 서울 강북구 도봉로82길 11 2~4층, 5, 
할리스 노원문화의거리점, 서울 노원구 노해로81길 22-26, 17, 3.5
할리스 태릉입구역점, 서울 노원구 화랑로 453 1층, 9, 4.0
할리스 미아역점, 서울 강북구 도봉로 203 1,2층, 3, 
할리스 수락산역점, 서울 노원구 동일로239가길 22 1층, 1, 5.0
할리스 의정부시청점, 경기 의정부시 시민로 57, 4, 5.0
할리스 양주고읍점, 경기 양주시 고읍남로 10, 2, 3.0
할리스 의정부로데오점, 경기 의정부시 행복로 28, 6, 1.6
할리스 의정부역점, 경기 의정부시 신흥로232번길 5-31 1층 101~103호, 0, 0.0
할리스 양주점, 경기 양주시 평화로 1407, 1, 4.0
할리스 보성녹차휴게소목포방향점, 전남 보성군 미력면 화방리 1647-4, 0, 0.0
할리스 보성녹차휴게소광양방향점, 전남 보성군 겸백면 수남리 403, 0, 0.0
할리스 전주아중점, 전북 전주시 덕진구 아중로 193 1,2층, 2, 2.0
할리스 전북도청점, 전북 전주시 완산구 홍산남로 51, 3, 3.0
할리스 전주백제대로점, 전북 전주시 덕진구 백제대로 592 1층, 4, 4.8
할리스 전주한옥마을점, 전북 전주시 완산구 은행로 16 1층, 5, 5.0
할리스 송천솔내점, 전북 전주시 덕진구 붓내3길 17 1,2층, 2, 3.0
할리스 전주시네마점, 전북 전주시 완산구 전주객사3길 67 1,2층, 6, 5.0
할리스 전주하가점, 전북 전주시 덕진구 가련산로 25 1층, 1, 3.7
할리스 전주에코시티세병호점, 전북 전주시 덕진구 세병로 176 1층 103호, 2층 201호, 6, 5.0
할리스 전북대덕진광장점, 전북 전주시 덕진구 덕진광장로 12 1,2층, 4, 1.3
할리스 전주송천점, 전북 전주시 덕진구 송천로 1 센트럴파크 1층, 2, 5.0
할리스 전주효천점, 전북 전주시 완산구 쑥고개로 351 1층 101~102호, 3, 5.0
할리스 전주남천교점, 전북 전주시 완산구 전주천서로 81 1층, 2, 4.0
할리스 전북대병원점, 전북 전주시 덕진구 건지로 20 본관 1층, 0, 1.0
할리스 정안알밤휴게소순천방향점, 충남 공주시 정안면 전평리 5-10, 0, 0.0
할리스 정안알밤상행휴게소, 충남 공주시 정안면 논산천안고속도로 58 1층, 0, 0.0
할리스 동천안우체국점, 충남 천안시 동남구 청수5로 10, 5, 3.7
할리스 천안펜타포트점, 충남 천안시 서북구 공원로 196 5층, 4, 5.0
할리스 천안아산역사점, 충남 아산시 배방읍 희망로 100 3층 맞이방, 0, 0.0
할리스 천안두정점, 충남 천안시 서북구 오성6길 52 세윤빌딩 1층, 1, 5.0
할리스 천안두정역점, 충남 천안시 서북구 두정로 238, 3, 3.2
할리스 천안신부점, 충남 천안시 동남구 만남로 26 대영빌딩 4,5층, 13, 3.7
할리스 천안쌍용점, 충남 천안시 서북구 미라13길 16 성건오피스텔 1층, 1, 4.0
할리스 순천향대학교 천안병원 본관점, 충남 천안시 동남구 순천향6길 31 1층, 0, 0.0
할리스 순천향대학교 천안병원 외래점, 충남 천안시 동남구 순천향6길 31 외래센터 2층, 0, 0.0
할리스 평택서재점, 경기 평택시 서재로 26-24 1,2층, 2, 3.4
할리스 안성휴게소부산방향점, 경기 안성시 원곡면 경부고속도로 365, 0, 1.0
할리스커피 안성휴게소서울방향점, 경기 안성시 원곡면 경부고속도로 372, 0, 1.0
할리스 안성휴게소서울방향점, 경기 안성시 원곡면 경부고속도로 372, 0, 0.0
